ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
SPX,20000825,1507.96,1506.45,1513.47,1505.09,1508.31,-1.86,-0.12,0.56,
SPX,20000824,1505.97,1508.31,1511.16,1501.25,1505.97,2.34,0.16,0.66,
SPX,20000823,1498.13,1505.97,1507.2,1489.52,1498.13,7.84,0.52,1.18,
SPX,20000822,1500.4,1498.13,1508.45,1497.42,1499.48,-1.35,-0.09,0.74,
SPX,20000821,1493.97,1499.48,1502.84,1491.13,1491.72,7.76,0.52,0.78,
SPX,20000818,1497.08,1491.72,1499.47,1488.99,1496.07,-4.35,-0.29,0.7,
SPX,20000817,1479.85,1496.07,1499.32,1479.85,1479.85,16.22,1.1,1.32,
SPX,20000816,1486.32,1479.85,1496.09,1475.74,1484.43,-4.58,-0.31,1.37,
SPX,20000815,1490.69,1484.43,1493.12,1482.74,1491.56,-7.13,-0.48,0.7,
SPX,20000814,1471.84,1491.56,1491.64,1468.56,1471.84,19.72,1.34,1.57,
SPX,20000811,1458.65,1471.84,1475.72,1453.06,1460.25,11.59,0.79,1.55,
SPX,20000810,1472.64,1460.25,1475.19,1459.85,1472.87,-12.62,-0.86,1.04,
SPX,20000809,1488.48,1472.87,1490.37,1471.32,1482.8,-9.93,-0.67,1.28,
SPX,20000808,1478.44,1482.8,1484.4,1472.53,1479.32,3.48,0.24,0.8,
SPX,20000807,1464.28,1479.32,1480.8,1460.72,1462.93,16.39,1.12,1.37,
SPX,20000804,1455.99,1462.93,1462.93,1451.31,1452.56,10.37,0.71,0.8,
SPX,20000803,1434.53,1452.56,1454.19,1425.43,1438.7,13.86,0.96,2.0,
SPX,20000802,1438.31,1438.7,1451.59,1433.49,1438.1,0.6,0.04,1.26,
SPX,20000801,1430.83,1438.1,1443.54,1428.96,1430.83,7.27,0.51,1.02,
SPX,20000929,1456.98,1436.51,1456.98,1436.29,1458.29,-21.78,-1.49,1.42,
SPX,20000928,1426.58,1458.29,1461.69,1425.78,1426.57,31.72,2.22,2.52,
SPX,20000927,1430.45,1426.57,1437.22,1419.44,1427.21,-0.64,-0.04,1.25,
SPX,20000926,1441.47,1427.21,1448.04,1425.25,1439.03,-11.82,-0.82,1.58,
SPX,20000925,1450.3,1439.03,1457.42,1435.93,1448.72,-9.69,-0.67,1.48,
SPX,20000922,1427.16,1448.72,1448.72,1421.08,1449.05,-0.33,-0.02,1.91,
SPX,20000921,1451.34,1449.05,1452.77,1436.3,1451.34,-2.29,-0.16,1.13,
SPX,20000920,1460.49,1451.34,1460.49,1430.95,1459.9,-8.56,-0.59,2.02,
SPX,20000919,1448.28,1459.9,1461.16,1446.05,1444.51,15.39,1.07,1.05,
SPX,20000918,1466.64,1444.51,1467.77,1441.92,1465.81,-21.3,-1.45,1.76,
SPX,20000915,1480.24,1465.81,1480.96,1460.22,1480.87,-15.06,-1.02,1.4,
SPX,20000914,1489.94,1480.87,1494.16,1476.73,1484.91,-4.04,-0.27,1.17,
SPX,20000913,1479.82,1484.91,1487.45,1473.61,1481.99,2.92,0.2,0.93,
SPX,20000912,1490.96,1481.99,1496.93,1479.67,1489.26,-7.27,-0.49,1.16,
SPX,20000911,1494.5,1489.26,1506.76,1483.01,1494.5,-5.24,-0.35,1.59,
SPX,20000908,1502.51,1494.5,1502.51,1489.88,1502.51,-8.01,-0.53,0.84,
SPX,20000907,1495.17,1502.51,1505.34,1494.01,1492.25,10.26,0.69,0.76,
SPX,20000906,1506.43,1492.25,1512.61,1492.12,1507.08,-14.83,-0.98,1.36,
SPX,20000905,1516.08,1507.08,1517.1,1503.75,1520.77,-13.69,-0.9,0.88,
SPX,20000901,1520.69,1520.77,1530.09,1515.53,1517.68,3.09,0.2,0.96,
SPX,20001031,1401.18,1429.4,1432.22,1401.18,1398.66,30.74,2.2,2.22,
SPX,20001030,1379.49,1398.66,1406.36,1376.86,1379.58,19.08,1.38,2.14,
SPX,20001027,1364.44,1379.58,1384.57,1364.13,1364.44,15.14,1.11,1.5,
SPX,20001026,1364.9,1364.44,1372.72,1337.77,1364.9,-0.46,-0.03,2.56,
SPX,20001025,1392.42,1364.9,1393.28,1362.21,1398.13,-33.23,-2.38,2.22,
SPX,20001024,1399.4,1398.13,1415.64,1388.13,1395.78,2.35,0.17,1.97,
SPX,20001023,1396.72,1395.78,1406.96,1387.75,1396.93,-1.15,-0.08,1.38,
SPX,20001020,1388.76,1396.93,1408.47,1382.19,1388.76,8.17,0.59,1.89,
SPX,20001019,1345.64,1388.76,1389.93,1345.64,1342.13,46.63,3.47,3.3,
SPX,20001018,1315.93,1342.13,1356.65,1305.65,1349.97,-7.84,-0.58,3.78,
SPX,20001017,1379.33,1349.97,1380.99,1342.34,1374.62,-24.65,-1.79,2.81,
SPX,20001016,1373.11,1374.62,1379.48,1365.06,1374.17,0.45,0.03,1.05,
SPX,20001013,1329.83,1374.17,1374.17,1326.81,1329.78,44.39,3.34,3.56,
SPX,20001012,1364.59,1329.78,1374.93,1328.06,1364.59,-34.81,-2.55,3.43,
SPX,20001011,1379.74,1364.59,1381.97,1349.67,1387.02,-22.43,-1.62,2.33,
SPX,20001010,1399.27,1387.02,1408.83,1383.85,1402.03,-15.01,-1.07,1.78,
SPX,20001009,1408.67,1402.03,1409.69,1392.48,1408.99,-6.96,-0.49,1.22,
SPX,20001006,1437.3,1408.99,1443.3,1397.06,1436.28,-27.29,-1.9,3.22,
SPX,20001005,1432.04,1436.28,1444.17,1431.8,1434.32,1.96,0.14,0.86,
SPX,20001004,1426.46,1434.32,1439.99,1416.31,1426.46,7.86,0.55,1.66,
SPX,20001003,1441.84,1426.46,1454.82,1425.28,1436.23,-9.77,-0.68,2.06,
SPX,20001002,1441.68,1436.23,1445.6,1429.83,1436.51,-0.28,-0.02,1.1,
SPX,20001130,1334.55,1314.95,1334.55,1294.9,1341.91,-26.96,-2.01,2.95,
SPX,20001129,1337.08,1341.91,1352.38,1329.28,1336.09,5.82,0.44,1.73,
SPX,20001128,1348.97,1336.09,1358.81,1334.97,1348.97,-12.88,-0.95,1.77,
SPX,20001127,1341.77,1348.97,1362.5,1341.77,1341.77,7.2,0.54,1.54,
SPX,20001124,1328.84,1341.77,1343.83,1328.84,1322.36,19.41,1.47,1.13,
SPX,20001122,1346.66,1322.36,1346.66,1321.89,1347.35,-24.99,-1.85,1.84,
SPX,20001121,1343.84,1347.35,1355.87,1333.62,1342.62,4.73,0.35,1.66,
SPX,20001120,1360.31,1342.62,1360.31,1341.67,1367.72,-25.1,-1.84,1.36,
SPX,20001117,1372.7,1367.72,1384.85,1355.55,1372.32,-4.6,-0.34,2.14,
SPX,20001116,1386.98,1372.32,1394.68,1370.4,1389.81,-17.49,-1.26,1.75,
SPX,20001115,1383.25,1389.81,1395.96,1374.75,1382.95,6.86,0.5,1.53,
SPX,20001114,1361.66,1382.95,1390.06,1361.66,1351.26,31.69,2.35,2.1,
SPX,20001113,1365.98,1351.26,1365.98,1328.62,1365.98,-14.72,-1.08,2.74,
SPX,20001110,1393.22,1365.98,1393.22,1365.97,1400.14,-34.16,-2.44,1.95,
SPX,20001109,1408.65,1400.14,1408.65,1369.68,1409.28,-9.14,-0.65,2.77,
SPX,20001108,1432.54,1409.28,1437.28,1408.78,1431.87,-22.59,-1.58,1.99,
SPX,20001107,1430.86,1431.87,1436.22,1423.26,1432.19,-0.32,-0.02,0.9,
SPX,20001106,1428.76,1432.19,1438.46,1427.72,1426.69,5.5,0.39,0.75,
SPX,20001103,1429.57,1426.69,1433.21,1420.92,1428.32,-1.63,-0.11,0.86,
SPX,20001102,1426.7,1428.32,1433.27,1421.13,1421.22,7.1,0.5,0.85,
SPX,20001101,1425.25,1421.22,1429.6,1410.45,1429.4,-8.18,-0.57,1.34,
SPX,20001229,1333.15,1320.28,1340.1,1317.51,1334.22,-13.94,-1.04,1.69,
SPX,20001228,1326.52,1334.22,1335.93,1325.78,1328.92,5.3,0.4,0.76,
SPX,20001227,1314.27,1328.92,1332.03,1310.96,1315.19,13.73,1.04,1.6,
SPX,20001226,1305.93,1315.19,1315.94,1301.64,1305.97,9.22,0.71,1.09,
SPX,20001222,1279.47,1305.97,1305.97,1279.47,1274.86,31.11,2.44,2.08,
SPX,20001221,1263.7,1274.86,1285.31,1254.07,1264.74,10.12,0.8,2.47,
SPX,20001220,1305.6,1264.74,1305.6,1261.16,1305.6,-40.86,-3.13,3.4,
SPX,20001219,1322.96,1305.6,1346.44,1305.2,1322.74,-17.14,-1.3,3.12,
SPX,20001218,1316.32,1322.74,1332.32,1316.32,1312.15,10.59,0.81,1.22,
SPX,20001215,1336.59,1312.15,1336.59,1305.38,1340.93,-28.78,-2.15,2.33,
SPX,20001214,1359.68,1340.93,1359.68,1340.48,1359.99,-19.06,-1.4,1.41,
SPX,20001213,1371.18,1359.99,1385.82,1358.48,1371.18,-11.19,-0.82,1.99,
SPX,20001212,1378.97,1371.18,1380.27,1370.27,1380.2,-9.02,-0.65,0.72,
SPX,20001211,1369.88,1380.2,1389.05,1364.14,1369.89,10.31,0.75,1.82,
SPX,20001208,1353.1,1369.89,1380.33,1353.1,1343.55,26.34,1.96,2.03,
SPX,20001207,1347.73,1343.55,1353.5,1339.26,1351.46,-7.91,-0.59,1.05,
SPX,20001206,1374.72,1351.46,1376.01,1346.15,1376.54,-25.08,-1.82,2.17,
SPX,20001205,1333.47,1376.54,1376.56,1333.47,1324.97,51.57,3.89,3.25,
SPX,20001204,1317.68,1324.97,1332.06,1310.23,1315.23,9.74,0.74,1.66,
SPX,20001201,1317.34,1315.23,1334.67,1307.02,1314.95,0.28,0.02,2.1,
SPX,20010131,1374.56,1366.01,1383.37,1364.66,1373.73,-7.72,-0.56,1.36,
SPX,20010130,1364.42,1373.73,1375.68,1356.2,1364.17,9.56,0.7,1.43,
SPX,20010129,1351.03,1364.17,1365.54,1350.36,1354.95,9.22,0.68,1.12,
SPX,20010126,1353.47,1354.95,1357.48,1342.75,1357.51,-2.56,-0.19,1.09,
SPX,20010125,1362.98,1357.51,1367.35,1354.63,1364.3,-6.79,-0.5,0.93,
SPX,20010124,1361.74,1364.3,1369.75,1357.28,1360.4,3.9,0.29,0.92,
SPX,20010123,1342.9,1360.4,1362.9,1339.63,1342.9,17.5,1.3,1.73,
SPX,20010122,1341.36,1342.9,1353.62,1333.84,1342.54,0.36,0.03,1.47,
SPX,20010119,1354.55,1342.54,1354.55,1336.74,1347.97,-5.43,-0.4,1.32,
SPX,20010118,1329.89,1347.97,1352.71,1327.41,1329.47,18.5,1.39,1.9,
SPX,20010117,1326.65,1329.47,1346.92,1325.41,1326.65,2.82,0.21,1.62,
SPX,20010116,1318.54,1326.65,1327.81,1313.33,1318.32,8.33,0.63,1.1,
SPX,20010112,1326.52,1318.32,1333.21,1311.59,1326.82,-8.5,-0.64,1.63,
SPX,20010111,1309.72,1326.82,1332.19,1300.8,1313.27,13.55,1.03,2.39,
SPX,20010110,1297.57,1313.27,1313.76,1287.28,1300.8,12.47,0.96,2.04,
SPX,20010109,1298.96,1300.8,1311.72,1295.14,1295.86,4.94,0.38,1.28,
SPX,20010108,1296.33,1295.86,1296.97,1276.29,1298.35,-2.49,-0.19,1.59,
SPX,20010105,1334.26,1298.35,1334.77,1294.95,1333.34,-34.99,-2.62,2.99,
SPX,20010104,1345.82,1333.34,1350.24,1329.14,1347.56,-14.22,-1.06,1.57,
SPX,20010103,1280.21,1347.56,1347.76,1274.62,1283.27,64.29,5.01,5.7,
SPX,20010102,1320.28,1283.27,1320.28,1276.05,1320.28,-37.01,-2.8,3.35,
SPX,20010228,1257.94,1239.94,1263.47,1229.65,1257.94,-18.0,-1.43,2.69,
SPX,20010227,1265.72,1257.94,1272.76,1252.26,1267.65,-9.71,-0.77,1.62,
SPX,20010226,1245.86,1267.65,1267.69,1241.71,1245.86,21.79,1.75,2.09,
SPX,20010223,1249.59,1245.86,1250.06,1215.44,1252.82,-6.96,-0.56,2.76,
SPX,20010222,1255.99,1252.82,1259.94,1228.33,1255.27,-2.45,-0.2,2.52,
SPX,20010221,1275.09,1255.27,1282.97,1253.16,1278.94,-23.67,-1.85,2.33,
SPX,20010220,1301.53,1278.94,1307.16,1278.44,1301.53,-22.59,-1.74,2.21,
SPX,20010216,1314.31,1301.53,1314.31,1293.18,1326.61,-25.08,-1.89,1.59,
SPX,20010215,1315.92,1326.61,1331.29,1315.92,1315.92,10.69,0.81,1.17,
SPX,20010214,1318.8,1315.92,1320.73,1304.72,1318.8,-2.88,-0.22,1.21,
SPX,20010213,1330.31,1318.8,1336.62,1317.51,1330.31,-11.51,-0.87,1.44,
SPX,20010212,1314.18,1330.31,1330.96,1313.64,1314.76,15.55,1.18,1.32,
SPX,20010209,1332.53,1314.76,1330.39,1309.98,1332.53,-17.77,-1.33,1.53,
SPX,20010208,1341.1,1332.53,1350.32,1332.42,1340.89,-8.36,-0.62,1.33,
SPX,20010207,1352.26,1340.89,1351.8,1334.26,1352.26,-11.37,-0.84,1.3,
SPX,20010206,1354.31,1352.26,1363.55,1350.04,1354.31,-2.05,-0.15,1.0,
SPX,20010205,1349.47,1354.31,1354.56,1344.48,1349.47,4.84,0.36,0.75,
SPX,20010202,1373.21,1349.47,1376.38,1348.72,1373.47,-24.0,-1.75,2.01,
SPX,20010201,1365.67,1373.47,1373.5,1359.34,1366.01,7.46,0.55,1.04,
SPX,20010330,1147.95,1160.33,1162.18,1145.01,1147.95,12.38,1.08,1.5,
SPX,20010329,1153.29,1147.95,1157.87,1140.27,1153.29,-5.34,-0.46,1.53,
SPX,20010328,1178.04,1153.29,1182.17,1149.07,1182.17,-28.88,-2.44,2.8,
SPX,20010327,1152.69,1182.17,1182.18,1156.22,1152.69,29.48,2.56,2.25,
SPX,20010326,1140.15,1152.69,1159.37,1147.62,1139.83,12.86,1.13,1.03,
SPX,20010323,1121.84,1139.83,1141.58,1117.58,1117.58,22.25,1.99,2.15,
SPX,20010322,1122.14,1117.58,1124.27,1081.19,1122.14,-4.56,-0.41,3.84,
SPX,20010321,1142.33,1122.14,1149.28,1119.81,1142.62,-20.48,-1.79,2.58,
SPX,20010320,1172.28,1142.62,1180.56,1142.19,1170.81,-28.19,-2.41,3.28,
SPX,20010319,1151.68,1170.81,1173.33,1147.18,1150.53,20.28,1.76,2.27,
SPX,20010316,1173.56,1150.53,1164.97,1148.83,1173.56,-23.03,-1.96,1.38,
SPX,20010315,1171.29,1173.56,1180.7,1171.45,1166.71,6.85,0.59,0.79,
SPX,20010314,1197.45,1166.71,1187.41,1157.17,1197.66,-30.95,-2.58,2.52,
SPX,20010313,1182.88,1197.66,1197.71,1171.5,1180.16,17.5,1.48,2.22,
SPX,20010312,1233.42,1180.16,1233.42,1177.94,1233.42,-53.26,-4.32,4.5,
SPX,20010309,1264.74,1233.42,1264.74,1228.42,1264.74,-31.32,-2.48,2.87,
SPX,20010308,1261.89,1264.74,1266.16,1257.91,1261.89,2.85,0.23,0.65,
SPX,20010307,1253.8,1261.89,1263.86,1253.8,1253.8,8.09,0.65,0.8,
SPX,20010306,1241.41,1253.8,1267.42,1241.41,1241.41,12.39,1.0,2.1,
SPX,20010305,1234.18,1241.41,1242.55,1234.04,1234.18,7.23,0.59,0.69,
SPX,20010302,1241.23,1234.18,1251.01,1219.74,1241.23,-7.05,-0.57,2.52,
SPX,20010301,1239.94,1241.23,1241.36,1214.5,1239.94,1.29,0.1,2.17,
SPX,20010430,1253.05,1249.46,1268.99,1246.27,1253.05,-3.59,-0.29,1.81,
SPX,20010427,1234.52,1253.05,1253.07,1234.52,1234.52,18.53,1.5,1.5,
SPX,20010426,1228.75,1234.52,1246.17,1233.22,1228.75,5.77,0.47,1.05,
SPX,20010425,1209.11,1228.75,1231.34,1207.38,1209.47,19.28,1.59,1.98,
SPX,20010424,1224.36,1209.47,1230.82,1209.46,1224.36,-14.89,-1.22,1.74,
SPX,20010423,1242.98,1224.36,1233.63,1218.81,1242.98,-18.62,-1.5,1.19,
SPX,20010420,1252.88,1242.98,1246.15,1234.54,1253.7,-10.72,-0.86,0.93,
SPX,20010419,1238.16,1253.7,1253.71,1233.39,1238.16,15.54,1.26,1.64,
SPX,20010418,1191.81,1238.16,1247.52,1191.81,1191.81,46.35,3.89,4.67,
SPX,20010417,1179.68,1191.81,1191.82,1173.43,1179.68,12.13,1.03,1.56,
SPX,20010416,1183.5,1179.68,1183.3,1169.37,1183.5,-3.82,-0.32,1.18,
SPX,20010412,1165.51,1183.5,1183.51,1158.85,1165.89,17.61,1.51,2.12,
SPX,20010411,1168.38,1165.89,1182.24,1161.77,1168.38,-2.49,-0.21,1.75,
SPX,20010410,1137.59,1168.38,1173.92,1137.59,1137.59,30.79,2.71,3.19,
SPX,20010409,1128.43,1137.59,1146.13,1126.38,1128.43,9.16,0.81,1.75,
SPX,20010406,1151.44,1128.43,1135.87,1120.42,1151.44,-23.01,-2.0,1.34,
SPX,20010405,1103.25,1151.44,1151.46,1119.97,1103.25,48.19,4.37,2.85,
SPX,20010404,1106.46,1103.25,1114.92,1093.3,1106.46,-3.21,-0.29,1.95,
SPX,20010403,1145.87,1106.46,1145.87,1100.19,1145.87,-39.41,-3.44,3.99,
SPX,20010402,1160.33,1145.87,1169.51,1139.27,1160.33,-14.46,-1.25,2.61,
SPX,20010531,1248.08,1255.82,1261.91,1248.07,1248.08,7.74,0.62,1.11,
SPX,20010530,1263.51,1248.08,1267.93,1245.96,1267.93,-19.85,-1.57,1.73,
SPX,20010529,1277.89,1267.93,1278.42,1265.41,,,,,
SPX,20010525,1293.17,1277.89,1293.17,1277.89,1293.17,-15.28,-1.18,1.18,
SPX,20010524,1289.05,1293.17,1293.17,1281.43,1289.05,4.12,0.32,0.91,
SPX,20010523,1309.38,1289.05,1309.38,1289.05,1309.38,-20.33,-1.55,1.55,
SPX,20010522,1312.83,1309.38,1315.39,1306.89,1312.83,-3.45,-0.26,0.65,
SPX,20010521,1291.96,1312.83,1312.91,1287.87,1291.96,20.87,1.62,1.94,
SPX,20010518,1288.49,1291.96,1292.06,1281.15,1288.49,3.47,0.27,0.85,
SPX,20010517,1284.99,1288.49,1296.48,1282.65,1284.99,3.5,0.27,1.08,
SPX,20010516,1247.95,1284.99,1285.3,1243.02,1249.44,35.55,2.85,3.38,
SPX,20010515,1248.92,1249.44,1257.45,1245.36,1248.92,0.52,0.04,0.97,
SPX,20010514,1245.67,1248.92,1249.13,1241.32,1245.67,3.25,0.26,0.63,
SPX,20010511,1255.18,1245.67,1257.83,1242.27,1255.18,-9.51,-0.76,1.24,
SPX,20010510,1255.54,1255.18,1268.14,1254.57,1255.54,-0.36,-0.03,1.08,
SPX,20010509,1261.2,1255.54,1261.2,1247.83,1261.2,-5.66,-0.45,1.06,
SPX,20010508,1266.71,1261.2,1267.01,1253.0,1263.51,-2.31,-0.18,1.11,
SPX,20010507,1266.61,1263.51,1269.33,1259.31,1266.61,-3.1,-0.24,0.79,
SPX,20010504,1248.58,1266.61,1266.7,1233.28,1248.58,18.03,1.44,2.68,
SPX,20010503,1267.43,1248.58,1251.41,1240.19,1267.43,-18.85,-1.49,0.89,
SPX,20010502,1269.97,1267.43,1271.16,1257.89,1266.44,0.99,0.08,1.05,
SPX,20010501,1249.55,1266.44,1266.46,1243.55,1249.46,16.98,1.36,1.83,
SPX,20010629,1226.2,1224.42,1236.68,1221.14,1226.2,-1.78,-0.15,1.27,
SPX,20010628,1211.08,1226.2,1233.53,1220.48,1211.07,15.13,1.25,1.08,
SPX,20010627,1216.77,1211.07,1219.73,1208.97,1216.76,-5.69,-0.47,0.88,
SPX,20010626,1215.31,1216.76,1220.7,1204.64,1218.6,-1.84,-0.15,1.32,
SPX,20010625,1225.35,1218.6,1226.91,1214.56,1225.35,-6.75,-0.55,1.01,
SPX,20010622,1237.59,1225.35,1232.98,1221.94,1237.04,-11.69,-0.94,0.89,
SPX,20010621,1223.14,1237.04,1239.8,1220.25,1223.14,13.9,1.14,1.6,
SPX,20010620,1210.67,1223.14,1225.61,1210.07,1212.58,10.56,0.87,1.28,
SPX,20010619,1208.43,1212.58,1226.11,1208.43,1208.43,4.15,0.34,1.46,
SPX,20010618,1214.36,1208.43,1221.23,1208.43,1214.36,-5.93,-0.49,1.05,
SPX,20010615,1219.87,1214.36,1221.32,1205.11,1219.87,-5.51,-0.45,1.33,
SPX,20010614,1241.6,1219.87,1241.6,1219.66,1241.6,-21.73,-1.75,1.77,
SPX,20010613,1255.85,1241.6,1259.75,1241.59,1255.85,-14.25,-1.13,1.45,
SPX,20010612,1254.39,1255.85,1260.97,1235.75,1254.39,1.46,0.12,2.01,
SPX,20010611,1264.96,1254.39,1261.65,1249.4,1264.96,-10.57,-0.84,0.97,
SPX,20010608,1276.96,1264.96,1273.81,1260.59,1276.96,-12.0,-0.94,1.04,
SPX,20010607,1270.03,1276.96,1276.96,1265.68,1270.03,6.93,0.55,0.89,
SPX,20010606,1283.85,1270.03,1283.85,1269.18,1283.57,-13.54,-1.05,1.14,
SPX,20010605,1268.31,1283.57,1285.3,1267.11,1267.11,16.46,1.3,1.44,
SPX,20010604,1262.62,1267.11,1267.12,1257.19,1260.67,6.44,0.51,0.79,
SPX,20010601,1255.82,1260.67,1265.34,1246.88,1255.82,4.85,0.39,1.47,
SPX,20010731,1204.52,1211.23,1222.63,1210.71,1204.52,6.71,0.56,0.99,
SPX,20010730,1205.82,1204.52,1209.05,1200.41,1205.82,-1.3,-0.11,0.72,
SPX,20010727,1202.55,1205.82,1208.92,1196.13,1202.93,2.89,0.24,1.06,
SPX,20010726,1190.49,1202.93,1204.18,1182.65,1190.49,12.44,1.04,1.81,
SPX,20010725,1171.65,1190.49,1190.51,1172.35,1171.65,18.84,1.61,1.55,
SPX,20010724,1190.14,1171.65,1186.1,1165.71,1191.03,-19.38,-1.63,1.71,
SPX,20010723,1210.85,1191.03,1215.22,1191.02,1210.85,-19.82,-1.64,2.0,
SPX,20010720,1215.02,1210.85,1215.69,1207.04,1215.02,-4.17,-0.34,0.71,
SPX,20010719,1210.68,1215.02,1225.04,1205.8,1207.71,7.31,0.61,1.59,
SPX,20010718,1210.62,1207.71,1208.78,1199.58,1214.44,-6.73,-0.55,0.76,
SPX,20010717,1201.42,1214.44,1215.36,1196.14,1202.45,11.99,1.0,1.6,
SPX,20010716,1214.59,1202.45,1219.06,1201.16,1215.68,-13.23,-1.09,1.47,
SPX,20010713,1208.14,1215.68,1217.92,1203.61,1208.14,7.54,0.62,1.18,
SPX,20010712,1180.18,1208.14,1209.79,1180.18,1180.18,27.96,2.37,2.51,
SPX,20010711,1181.52,1180.18,1183.49,1171.13,1181.52,-1.34,-0.11,1.05,
SPX,20010710,1198.78,1181.52,1194.71,1180.6,1198.78,-17.26,-1.44,1.18,
SPX,20010709,1190.59,1198.78,1201.01,1192.63,1190.59,8.19,0.69,0.7,
SPX,20010706,1219.1,1190.59,1219.1,1188.82,1219.24,-28.65,-2.35,2.48,
SPX,20010705,1234.45,1219.24,1234.45,1219.15,,,,,
SPX,20010703,1235.91,1234.45,1234.62,1230.13,1236.71,-2.26,-0.18,0.36,
SPX,20010702,1225.0,1236.71,1239.16,1224.03,1224.42,12.29,1.0,1.24,
SPX,20010831,1128.21,1133.58,1141.83,1126.38,1129.03,4.55,0.4,1.37,
SPX,20010830,1148.6,1129.03,1151.75,1124.87,1148.6,-19.57,-1.7,2.34,
SPX,20010829,1162.83,1148.6,1166.97,1147.38,1161.51,-12.91,-1.11,1.69,
SPX,20010828,1179.21,1161.51,1179.66,1161.17,1179.21,-17.7,-1.5,1.57,
SPX,20010827,1184.41,1179.21,1186.85,1178.07,1184.93,-5.72,-0.48,0.74,
SPX,20010824,1162.09,1184.93,1185.15,1162.09,1162.09,22.84,1.97,1.98,
SPX,20010823,1165.31,1162.09,1169.86,1160.96,1165.31,-3.22,-0.28,0.76,
SPX,20010822,1157.26,1165.31,1168.56,1153.34,1157.26,8.05,0.7,1.32,
SPX,20010821,1171.41,1157.26,1179.85,1156.56,1171.41,-14.15,-1.21,1.99,
SPX,20010820,1161.99,1171.41,1171.41,1160.94,1161.97,9.44,0.81,0.9,
SPX,20010817,1177.45,1161.97,1181.66,1156.07,1181.66,-19.69,-1.67,2.17,
SPX,20010816,1176.38,1181.66,1181.66,1166.08,1178.02,3.64,0.31,1.32,
SPX,20010815,1186.73,1178.02,1191.21,1177.61,1186.73,-8.71,-0.73,1.15,
SPX,20010814,1191.5,1186.73,1197.08,1184.32,1191.29,-4.56,-0.38,1.07,
SPX,20010813,1190.16,1191.29,1192.3,1185.13,1190.16,1.13,0.09,0.6,
SPX,20010810,1183.43,1190.16,1191.92,1171.55,1183.43,6.73,0.57,1.72,
SPX,20010809,1183.53,1183.43,1184.34,1175.15,1183.53,-0.1,-0.01,0.78,
SPX,20010808,1203.02,1183.53,1206.01,1182.86,1204.4,-20.87,-1.73,1.92,
SPX,20010807,1200.47,1204.4,1207.56,1195.64,1200.48,3.92,0.33,0.99,
SPX,20010806,1211.9,1200.48,1211.0,1198.9,1214.35,-13.87,-1.14,1.0,
SPX,20010803,1220.75,1214.35,1219.45,1207.17,1220.75,-6.4,-0.52,1.01,
SPX,20010802,1215.93,1220.75,1226.27,1215.93,1215.93,4.82,0.4,0.85,
SPX,20010801,1211.23,1215.93,1222.26,1213.77,1211.23,4.7,0.39,0.7,
SPX,20010928,1028.46,1040.94,1040.94,1018.61,1018.61,22.33,2.19,2.19,
SPX,20010927,1006.29,1018.61,1018.92,998.24,1007.04,11.57,1.15,2.05,
SPX,20010926,1012.27,1007.04,1020.29,1002.62,1012.27,-5.23,-0.52,1.75,
SPX,20010925,1003.45,1012.27,1017.14,998.33,1003.45,8.82,0.88,1.87,
SPX,20010924,965.8,1003.45,1008.44,965.8,965.8,37.65,3.9,4.42,
SPX,20010921,975.98,965.8,984.54,944.75,984.54,-18.74,-1.9,4.04,
SPX,20010920,1016.1,984.54,1016.1,984.49,1016.1,-31.56,-3.11,3.11,
SPX,20010919,1032.74,1016.1,1038.91,984.62,1032.74,-16.64,-1.61,5.26,
SPX,20010918,1040.08,1032.74,1046.42,1029.25,1038.77,-6.03,-0.58,1.65,
SPX,20010917,1092.54,1038.77,1092.54,1037.46,,,,,
SPX,20010910,1085.78,1092.54,1096.94,1073.15,1085.78,6.76,0.62,2.19,
SPX,20010907,1106.4,1085.78,1106.4,1082.12,1106.4,-20.62,-1.86,2.19,
SPX,20010906,1128.95,1106.4,1131.74,1105.83,1131.74,-25.34,-2.24,2.29,
SPX,20010905,1133.48,1131.74,1135.52,1114.86,1132.94,-1.2,-0.11,1.82,
SPX,20010904,1133.58,1132.94,1155.4,1129.06,,,,,
SPX,20011031,1066.37,1059.78,1074.79,1057.55,1059.79,-0.01,0.0,1.63,
SPX,20011030,1075.56,1059.79,1078.3,1053.61,1078.3,-18.51,-1.72,2.29,
SPX,20011029,1099.81,1078.3,1104.61,1078.3,1104.61,-26.31,-2.38,2.38,
SPX,20011026,1096.24,1104.61,1110.61,1094.24,1100.09,4.52,0.41,1.49,
SPX,20011025,1100.09,1100.09,1100.09,1065.64,1085.2,14.89,1.37,3.17,
SPX,20011024,1085.2,1085.2,1090.26,1079.98,1084.78,0.42,0.04,0.95,
SPX,20011023,1093.87,1084.78,1098.99,1081.53,1089.9,-5.12,-0.47,1.6,
SPX,20011022,1072.35,1089.9,1090.57,1070.32,1073.48,16.42,1.53,1.89,
SPX,20011019,1066.62,1073.48,1075.52,1057.24,1068.61,4.87,0.46,1.71,
SPX,20011018,1074.38,1068.61,1077.94,1064.54,1077.09,-8.48,-0.79,1.24,
SPX,20011017,1077.09,1077.09,1107.12,1076.57,1097.54,-20.45,-1.86,2.78,
SPX,20011016,1093.71,1097.54,1101.66,1087.13,1089.98,7.56,0.69,1.33,
