ts_code,symbol,name,area,industry,fullname,market,exchange,list_status,list_date
688601.SH,688601,力芯微,江苏,半导体,无锡力芯微电子股份有限公司,科创板,SSE,L,2021-06-28
688602.SH,688602,康鹏科技,上海,化工原料,上海康鹏科技股份有限公司,科创板,SSE,L,2023-07-20
688603.SH,688603,天承科技,广东,化工原料,广东天承科技股份有限公司,科创板,SSE,L,2023-07-10
688606.SH,688606,奥泰生物,浙江,医疗保健,杭州奥泰生物技术股份有限公司,科创板,SSE,L,2021-03-25
688607.SH,688607,康众医疗,江苏,医疗保健,江苏康众数字医疗科技股份有限公司,科创板,SSE,L,2021-02-01
688608.SH,688608,恒玄科技,上海,半导体,恒玄科技(上海)股份有限公司,科创板,SSE,L,2020-12-16
688609.SH,688609,九联科技,广东,家用电器,广东九联科技股份有限公司,科创板,SSE,L,2021-03-23
688610.SH,688610,埃科光电,安徽,电器仪表,合肥埃科光电科技股份有限公司,科创板,SSE,L,2023-07-19
688611.SH,688611,杭州柯林,浙江,电气设备,杭州柯林电气股份有限公司,科创板,SSE,L,2021-04-12
688612.SH,688612,威迈斯,深圳,汽车配件,深圳威迈斯新能源股份有限公司,科创板,SSE,L,2023-07-26
688613.SH,688613,奥精医疗,北京,医疗保健,奥精医疗科技股份有限公司,科创板,SSE,L,2021-05-21
688616.SH,688616,西力科技,浙江,电器仪表,杭州西力智能科技股份有限公司,科创板,SSE,L,2021-03-18
688617.SH,688617,惠泰医疗,深圳,医疗保健,深圳惠泰医疗器械股份有限公司,科创板,SSE,L,2021-01-07
688618.SH,688618,三旺通信,深圳,通信设备,深圳市三旺通信股份有限公司,科创板,SSE,L,2020-12-30
688619.SH,688619,罗普特,福建,软件服务,罗普特科技集团股份有限公司,科创板,SSE,L,2021-02-23
688620.SH,688620,安凯微,广东,半导体,广州安凯微电子股份有限公司,科创板,SSE,L,2023-06-27
688621.SH,688621,阳光诺和,北京,医疗保健,北京阳光诺和药物研究股份有限公司,科创板,SSE,L,2021-06-21
688622.SH,688622,禾信仪器,广东,电器仪表,广州禾信仪器股份有限公司,科创板,SSE,L,2021-09-13
688623.SH,688623,双元科技,浙江,专用机械,浙江双元科技股份有限公司,科创板,SSE,L,2023-06-08
688625.SH,688625,呈和科技,广东,化工原料,呈和科技股份有限公司,科创板,SSE,L,2021-06-07
688626.SH,688626,翔宇医疗,河南,医疗保健,河南翔宇医疗设备股份有限公司,科创板,SSE,L,2021-03-31
688627.SH,688627,精智达,深圳,专用机械,深圳精智达技术股份有限公司,科创板,SSE,L,2023-07-18
688628.SH,688628,优利德,广东,电器仪表,优利德科技(中国)股份有限公司,科创板,SSE,L,2021-02-01
688629.SH,688629,华丰科技,四川,元器件,四川华丰科技股份有限公司,科创板,SSE,L,2023-06-27
688630.SH,688630,芯碁微装,安徽,专用机械,合肥芯碁微电子装备股份有限公司,科创板,SSE,L,2021-04-01
688631.SH,688631,莱斯信息,江苏,软件服务,南京莱斯信息技术股份有限公司,科创板,SSE,L,2023-06-28
688633.SH,688633,星球石墨,江苏,专用机械,南通星球石墨股份有限公司,科创板,SSE,L,2021-03-24
688636.SH,688636,智明达,四川,元器件,成都智明达电子股份有限公司,科创板,SSE,L,2021-04-08
688638.SH,688638,誉辰智能,深圳,专用机械,深圳市誉辰智能装备股份有限公司,科创板,SSE,L,2023-07-12
688639.SH,688639,华恒生物,安徽,化学制药,安徽华恒生物科技股份有限公司,科创板,SSE,L,2021-04-22
688646.SH,688646,逸飞激光,湖北,专用机械,武汉逸飞激光股份有限公司,科创板,SSE,L,2023-07-28
688648.SH,688648,中邮科技,上海,机床制造,中邮科技股份有限公司,科创板,SSE,L,2023-11-13
688651.SH,688651,盛邦安全,北京,软件服务,远江盛邦(北京)网络安全科技股份有限公司,科创板,SSE,L,2023-07-26
688652.SH,688652,京仪装备,北京,半导体,北京京仪自动化装备技术股份有限公司,科创板,SSE,L,2023-11-29
688653.SH,688653,康希通信,上海,半导体,格兰康希通信科技(上海)股份有限公司,科创板,SSE,L,2023-11-17
688655.SH,688655,迅捷兴,深圳,元器件,深圳市迅捷兴科技股份有限公司,科创板,SSE,L,2021-05-11
688656.SH,688656,浩欧博,江苏,医疗保健,江苏浩欧博生物医药股份有限公司,科创板,SSE,L,2021-01-13
688657.SH,688657,浩辰软件,江苏,软件服务,苏州浩辰软件股份有限公司,科创板,SSE,L,2023-10-10
688658.SH,688658,悦康药业,北京,化学制药,悦康药业集团股份有限公司,科创板,SSE,L,2020-12-24
688659.SH,688659,元琛科技,安徽,环境保护,安徽元琛环保科技股份有限公司,科创板,SSE,L,2021-03-31
688660.SH,688660,电气风电,上海,电气设备,上海电气风电集团股份有限公司,科创板,SSE,L,2021-05-19
688661.SH,688661,和林微纳,江苏,元器件,苏州和林微纳科技股份有限公司,科创板,SSE,L,2021-03-29
688662.SH,688662,富信科技,广东,元器件,广东富信科技股份有限公司,科创板,SSE,L,2021-04-01
688663.SH,688663,新风光,山东,电气设备,新风光电子科技股份有限公司,科创板,SSE,L,2021-04-13
688665.SH,688665,四方光电,湖北,电器仪表,四方光电股份有限公司,科创板,SSE,L,2021-02-09
688667.SH,688667,菱电电控,湖北,汽车配件,武汉菱电汽车电控系统股份有限公司,科创板,SSE,L,2021-03-12
688668.SH,688668,鼎通科技,广东,通信设备,东莞市鼎通精密科技股份有限公司,科创板,SSE,L,2020-12-21
688669.SH,688669,聚石化学,广东,化工原料,广东聚石化学股份有限公司,科创板,SSE,L,2021-01-25
688670.SH,688670,金迪克,江苏,生物制药,江苏金迪克生物技术股份有限公司,科创板,SSE,L,2021-08-02
688671.SH,688671,碧兴物联,深圳,环境保护,碧兴物联科技(深圳)股份有限公司,科创板,SSE,L,2023-08-09
688676.SH,688676,金盘科技,海南,电气设备,海南金盘智能科技股份有限公司,科创板,SSE,L,2021-03-09
688677.SH,688677,海泰新光,山东,医疗保健,青岛海泰新光科技股份有限公司,科创板,SSE,L,2021-02-26
688678.SH,688678,福立旺,江苏,元器件,福立旺精密机电(中国)股份有限公司,科创板,SSE,L,2020-12-23
688679.SH,688679,通源环境,安徽,环境保护,安徽省通源环境节能股份有限公司,科创板,SSE,L,2020-12-25
688680.SH,688680,海优新材,上海,塑料,上海海优威新材料股份有限公司,科创板,SSE,L,2021-01-22
688681.SH,688681,科汇股份,山东,电气设备,山东科汇电力自动化股份有限公司,科创板,SSE,L,2021-06-16
688682.SH,688682,霍莱沃,上海,软件服务,上海霍莱沃电子系统技术股份有限公司,科创板,SSE,L,2021-04-20
688683.SH,688683,莱尔科技,广东,元器件,广东莱尔新材料科技股份有限公司,科创板,SSE,L,2021-04-12
688685.SH,688685,迈信林,江苏,航空,江苏迈信林航空科技股份有限公司,科创板,SSE,L,2021-05-13
688686.SH,688686,奥普特,广东,电器仪表,广东奥普特科技股份有限公司,科创板,SSE,L,2020-12-31
688687.SH,688687,凯因科技,北京,生物制药,北京凯因科技股份有限公司,科创板,SSE,L,2021-02-08
688689.SH,688689,银河微电,江苏,半导体,常州银河世纪微电子股份有限公司,科创板,SSE,L,2021-01-27
688690.SH,688690,纳微科技,江苏,化工原料,苏州纳微科技股份有限公司,科创板,SSE,L,2021-06-23
